instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1825,2011-03-21,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239,44,232,276
9822,2012-02-19,1,1,2,4,0,0,0,2,0.28,0.2576,0.41,0.3881,0,3,3
12095,2012-05-24,2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,1,3,4
1098,2011-02-18,1,0,2,11,0,5,1,1,0.44,0.4394,0.72,0.1642,31,82,113
9854,2012-02-20,1,1,2,13,1,1,0,1,0.3,0.2879,0.42,0.2836,66,246,312
8962,2012-01-14,1,1,1,6,0,6,0,1,0.14,0.1515,0.5,0.0,0,5,5
2346,2011-04-12,2,0,4,15,0,2,1,2,0.48,0.4697,0.77,0.5224,24,54,78
13889,2012-08-06,3,1,8,21,0,1,1,1,0.74,0.6970000000000001,0.7,0.19399999999999998,72,245,317
1920,2011-03-25,2,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537,8,190,198
8880,2012-01-10,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,10,190,200
5698,2011-08-30,3,0,8,20,0,2,1,1,0.66,0.6212,0.5,0.0,39,259,298
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.19399999999999998,1,37,38
17216,2012-12-25,1,1,12,4,1,2,0,2,0.24,0.2576,0.87,0.0896,0,1,1
7758,2011-11-24,4,0,11,20,1,4,0,1,0.36,0.3485,0.76,0.1642,14,17,31
13250,2012-07-11,3,1,7,6,0,3,1,1,0.64,0.5758,0.89,0.1343,17,168,185
6896,2011-10-19,4,0,10,22,0,3,1,2,0.58,0.5455,0.94,0.3582,13,94,107
10242,2012-03-07,1,1,3,19,0,3,1,1,0.54,0.5152,0.42,0.3582,16,345,361
10334,2012-03-11,1,1,3,16,0,0,0,1,0.5,0.4848,0.31,0.3582,208,301,509
5573,2011-08-25,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,3,2,5
9926,2012-02-23,1,1,2,14,0,4,1,1,0.54,0.5152,0.37,0.2537,36,156,192
15922,2012-11-01,4,1,11,2,0,4,1,1,0.32,0.3333,0.66,0.1343,10,10,20
4768,2011-07-22,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,25,98,123
15631,2012-10-18,4,1,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239,79,189,268
5056,2011-08-03,3,0,8,13,0,3,1,2,0.76,0.7121,0.58,0.2239,37,107,144
14848,2012-09-15,3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896,89,241,330
3219,2011-05-19,2,0,5,0,0,4,1,1,0.52,0.5,0.94,0.1045,6,23,29
9805,2012-02-18,1,1,2,11,0,6,0,1,0.32,0.3333,0.57,0.1343,102,184,286
15502,2012-10-13,4,1,10,2,0,6,0,1,0.34,0.3333,0.53,0.19399999999999998,7,60,67
17162,2012-12-22,1,1,12,20,0,6,0,1,0.24,0.2424,0.48,0.1642,6,55,61
7892,2011-11-30,4,0,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985,10,112,122
3215,2011-05-18,2,0,5,20,0,3,1,3,0.56,0.5303,0.88,0.1343,24,189,213
6844,2011-10-17,4,0,10,17,0,1,1,1,0.56,0.5303,0.64,0.1343,80,540,620
838,2011-02-07,1,0,2,8,0,1,1,2,0.16,0.2273,1.0,0.0,7,223,230
2089,2011-04-01,2,0,4,21,0,5,1,1,0.32,0.3333,0.53,0.1343,9,84,93
13893,2012-08-07,3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,2,16,18
14053,2012-08-13,3,1,8,17,0,1,1,1,0.8,0.7121,0.36,0.1642,102,716,818
7676,2011-11-21,4,0,11,10,0,1,1,2,0.52,0.5,0.83,0.0,25,110,135
8506,2011-12-26,1,0,12,2,1,1,0,1,0.34,0.3182,0.46,0.2239,2,5,7
10415,2012-03-15,1,1,3,1,0,4,1,1,0.5,0.4848,0.59,0.1045,15,8,23
3640,2011-06-05,2,0,6,13,0,0,0,1,0.66,0.6212,0.65,0.1045,154,213,367
13496,2012-07-21,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,156,301,457
3058,2011-05-12,2,0,5,7,0,4,1,1,0.46,0.4545,0.88,0.1343,14,283,297
10224,2012-03-07,1,1,3,1,0,3,1,1,0.3,0.2727,0.61,0.2985,1,4,5
17134,2012-12-21,1,1,12,16,0,5,1,2,0.3,0.2727,0.39,0.3284,28,253,281
9905,2012-02-22,1,1,2,17,0,3,1,1,0.52,0.5,0.32,0.3881,43,486,529
7012,2011-10-24,4,0,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,58,428,486
7186,2011-11-01,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,3,18,21
7720,2011-11-23,4,0,11,6,0,3,1,2,0.44,0.4394,1.0,0.0,1,68,69
15997,2012-11-04,4,1,11,5,0,0,0,1,0.26,0.2727,0.65,0.1045,0,5,5
4910,2011-07-28,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,41,113,154
7828,2011-11-27,4,0,11,18,0,0,0,1,0.5,0.4848,0.63,0.1642,25,130,155
10909,2012-04-04,2,1,4,16,0,3,1,2,0.64,0.6212,0.44,0.2836,86,304,390
709,2011-02-01,1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,0,64,64
6429,2011-09-30,4,0,9,10,0,5,1,1,0.6,0.6061,0.64,0.0,46,122,168
4919,2011-07-28,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.19399999999999998,41,229,270
1997,2011-03-29,2,0,3,1,0,2,1,1,0.24,0.2121,0.32,0.2985,0,4,4
6423,2011-09-30,4,0,9,4,0,5,1,1,0.52,0.5,0.83,0.19399999999999998,2,6,8
13212,2012-07-09,3,1,7,16,0,1,1,1,0.78,0.6970000000000001,0.4,0.2836,88,325,413
9757,2012-02-16,1,1,2,11,0,4,1,3,0.32,0.3333,0.7,0.1045,2,69,71
3054,2011-05-12,2,0,5,3,0,4,1,1,0.44,0.4394,0.88,0.1343,0,5,5
13559,2012-07-24,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,1,5,6
14727,2012-09-10,3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,71,562,633
5114,2011-08-05,3,0,8,23,0,5,1,1,0.68,0.6364,0.69,0.2239,37,102,139
11974,2012-05-19,2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,13,56,69
16456,2012-11-23,4,1,11,9,0,5,1,1,0.28,0.2879,0.75,0.1045,32,80,112
511,2011-01-23,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,3,25,28
9515,2012-02-06,1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,8,269,277
7644,2011-11-20,4,0,11,2,0,0,0,1,0.4,0.4091,0.62,0.2836,12,44,56
9073,2012-01-18,1,1,1,22,0,3,1,1,0.18,0.1667,0.47,0.2537,4,74,78
9988,2012-02-26,1,1,2,4,0,0,0,1,0.24,0.2273,0.41,0.19399999999999998,1,5,6
12394,2012-06-05,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,82,194,276
14138,2012-08-17,3,1,8,6,0,5,1,1,0.62,0.2424,0.78,0.1343,6,151,157
4816,2011-07-24,3,0,7,13,0,0,0,1,0.86,0.8029999999999999,0.47,0.2239,90,162,252
5231,2011-08-10,3,0,8,20,0,3,1,1,0.76,0.6667,0.31,0.1343,59,253,312
4843,2011-07-25,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,198
1848,2011-03-22,2,0,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045,42,265,307
10654,2012-03-25,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,18,62,80
14731,2012-09-10,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0.0,7,86,93
8017,2011-12-05,4,0,12,16,0,1,1,1,0.5,0.4848,0.63,0.0896,10,238,248
386,2011-01-17,1,0,1,13,1,1,0,2,0.18,0.19699999999999998,0.47,0.1343,13,80,93
12549,2012-06-12,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642,5,11,16
9542,2012-02-07,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,9,163,172
4913,2011-07-28,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,27,111,138
6170,2011-09-19,3,0,9,15,0,1,1,2,0.6,0.6061,0.6,0.2239,44,143,187
14259,2012-08-22,3,1,8,7,0,3,1,1,0.62,0.5909,0.78,0.0,16,537,553
971,2011-02-13,1,0,2,1,0,0,0,1,0.2,0.2273,0.59,0.0896,1,23,24
15862,2012-10-28,4,1,10,2,0,0,0,2,0.5,0.4848,0.68,0.2985,17,99,116
2740,2011-04-29,2,0,4,1,0,5,1,1,0.5,0.4848,0.45,0.0896,10,21,31
7464,2011-11-12,4,0,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,191,244,435
6427,2011-09-30,4,0,9,8,0,5,1,1,0.54,0.5152,0.77,0.1343,31,425,456
15722,2012-10-22,4,1,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144
12838,2012-06-24,3,1,6,2,0,0,0,2,0.68,0.6364,0.51,0.0,34,80,114
10471,2012-03-17,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,104,217,321
6944,2011-10-21,4,0,10,22,0,5,1,1,0.42,0.4242,0.54,0.1642,24,89,113
15338,2012-10-06,4,1,10,6,0,6,0,1,0.54,0.5152,0.88,0.2537,2,28,30
8756,2012-01-05,1,1,1,15,0,4,1,1,0.36,0.3333,0.34,0.2836,6,113,119
16664,2012-12-02,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0,2,72,74
16060,2012-11-06,4,1,11,20,0,2,1,1,0.3,0.2879,0.61,0.2239,10,218,228
2941,2011-05-07,2,0,5,10,0,6,0,1,0.56,0.5303,0.49,0.2985,90,208,298
10022,2012-02-27,1,1,2,14,0,1,1,1,0.46,0.4545,0.36,0.2836,24,134,158
441,2011-01-20,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143
4023,2011-06-21,3,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149,189
15005,2012-09-22,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,88,289,377
16401,2012-11-21,4,1,11,2,0,3,1,1,0.28,0.2879,0.87,0.1045,2,6,8
3452,2011-05-28,2,0,5,17,0,6,0,1,0.74,0.6818,0.55,0.2985,180,161,341
1765,2011-03-19,1,0,3,5,0,6,0,1,0.52,0.5,0.34,0.4179,0,2,2
10797,2012-03-30,2,1,3,23,0,5,1,1,0.36,0.3788,0.71,0.0,16,107,123
13673,2012-07-28,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300
1143,2011-02-20,1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0.2836,7,48,55
9492,2012-02-05,1,1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,9,83,92
2803,2011-05-01,2,0,5,16,0,0,0,2,0.5,0.4848,0.72,0.19399999999999998,75,139,214
567,2011-01-25,1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,13,133,146
7160,2011-10-30,4,0,10,22,0,0,0,1,0.3,0.3333,0.75,0.0,13,58,71
12401,2012-06-05,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642,30,253,283
15433,2012-10-10,4,1,10,5,0,3,1,2,0.46,0.4545,0.88,0.0896,2,38,40
1483,2011-03-07,1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,0,1,1
16202,2012-11-12,4,1,11,19,1,1,0,1,0.54,0.5152,0.73,0.2836,30,323,353
8987,2012-01-15,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836,3,14,17
15597,2012-10-17,4,1,10,1,0,3,1,1,0.38,0.3939,0.76,0.0,3,14,17
7933,2011-12-02,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,0,3,3
12009,2012-05-20,2,1,5,13,0,0,0,1,0.7,0.6364,0.37,0.2836,244,363,607
1828,2011-03-21,2,0,3,21,0,1,1,1,0.46,0.4545,0.94,0.19399999999999998,12,79,91
10338,2012-03-11,1,1,3,20,0,0,0,1,0.44,0.4394,0.47,0.2239,42,129,171
6957,2011-10-22,4,0,10,11,0,6,0,2,0.44,0.4394,0.62,0.1045,110,172,282
7518,2011-11-14,4,0,11,20,0,1,1,1,0.6,0.6212,0.53,0.3582,30,210,240
1262,2011-02-25,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,8,181,189
7114,2011-10-29,4,0,10,0,0,6,0,3,0.28,0.2576,0.87,0.2985,0,19,19
12568,2012-06-12,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.19399999999999998,36,350,386
4464,2011-07-09,3,0,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,83,155,238
11112,2012-04-13,2,1,4,4,0,5,1,2,0.34,0.3333,0.53,0.1343,1,4,5
3266,2011-05-20,2,0,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,15,100,115
15785,2012-10-24,4,1,10,21,0,3,1,2,0.62,0.6061,0.61,0.1045,33,280,313
6907,2011-10-20,4,0,10,9,0,4,1,1,0.44,0.4394,0.67,0.5821,26,197,223
7578,2011-11-17,4,0,11,8,0,4,1,3,0.34,0.303,0.61,0.2985,12,343,355
14995,2012-09-21,3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,23,163,186
10829,2012-04-01,2,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,29,55,84
15710,2012-10-21,4,1,10,18,0,0,0,1,0.52,0.5,0.39,0.19399999999999998,71,342,413
4032,2011-06-21,3,0,6,21,0,2,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,38,191,229
14346,2012-08-25,3,1,8,22,0,6,0,1,0.62,0.5758,0.83,0.3582,46,136,182
3005,2011-05-10,2,0,5,2,0,2,1,1,0.44,0.4394,0.58,0.1343,1,4,5
8935,2012-01-13,1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3,4,7
6291,2011-09-24,4,0,9,16,0,6,0,2,0.64,0.5909,0.78,0.0896,167,282,449
5310,2011-08-14,3,0,8,3,0,0,0,2,0.64,0.5606,0.94,0.2537,5,22,27
5693,2011-08-30,3,0,8,15,0,2,1,1,0.74,0.6515,0.35,0.2239,34,162,196
1303,2011-02-27,1,0,2,11,0,0,0,1,0.36,0.3485,0.62,0.1343,33,92,125
1908,2011-03-25,2,0,3,6,0,5,1,1,0.18,0.1818,0.74,0.2239,0,32,32
15826,2012-10-26,4,1,10,14,0,5,1,2,0.6,0.6061,0.64,0.1343,99,252,351
15211,2012-09-30,4,1,9,23,0,0,0,1,0.48,0.4697,0.72,0.0896,8,49,57
2498,2011-04-18,2,0,4,23,0,1,1,1,0.5,0.4848,0.59,0.2537,11,35,46
10516,2012-03-19,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,2,118,120
14615,2012-09-06,3,1,9,3,0,4,1,1,0.7,0.6667,0.84,0.1045,0,9,9
6426,2011-09-30,4,0,9,7,0,5,1,1,0.52,0.5,0.83,0.2239,14,283,297
3045,2011-05-11,2,0,5,18,0,3,1,1,0.62,0.6212,0.5,0.2985,40,234,274
15341,2012-10-06,4,1,10,9,0,6,0,1,0.6,0.5909,0.73,0.19399999999999998,130,265,395
12166,2012-05-27,2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,16,45,61
10731,2012-03-28,2,1,3,5,0,3,1,1,0.36,0.3333,0.43,0.2985,2,38,40
13621,2012-07-26,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738
14469,2012-08-31,3,1,8,1,0,5,1,1,0.68,0.6364,0.83,0.1642,8,24,32
1569,2011-03-10,1,0,3,19,0,4,1,3,0.44,0.4394,0.0,0.5821,5,51,56
7891,2011-11-30,4,0,11,10,0,3,1,1,0.34,0.3182,0.66,0.2239,15,95,110
13398,2012-07-17,3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.19399999999999998,37,122,159
6497,2011-10-03,4,0,10,6,0,1,1,2,0.36,0.3788,0.71,0.0,3,91,94
2882,2011-05-04,2,0,5,23,0,3,1,1,0.36,0.3485,0.62,0.2239,8,49,57
1018,2011-02-15,1,0,2,1,0,2,1,1,0.3,0.2424,0.42,0.7761,0,5,5
2311,2011-04-11,2,0,4,4,0,1,1,1,0.46,0.4545,0.94,0.19399999999999998,0,1,1
14526,2012-09-02,3,1,9,10,0,0,0,2,0.72,0.6970000000000001,0.79,0.0,158,230,388
17199,2012-12-24,1,1,12,10,0,1,1,2,0.26,0.303,0.65,0.0,21,82,103
2719,2011-04-28,2,0,4,4,0,4,1,2,0.62,0.5758,0.83,0.4179,4,5,9
2988,2011-05-09,2,0,5,9,0,1,1,1,0.54,0.5152,0.56,0.1642,36,142,178
9778,2012-02-17,1,1,2,8,0,5,1,2,0.26,0.303,1.0,0.0,4,516,520
4366,2011-07-05,3,0,7,19,0,2,1,1,0.8,0.7727,0.59,0.1343,71,297,368
3637,2011-06-05,2,0,6,10,0,0,0,2,0.62,0.5909,0.73,0.0896,83,168,251
14974,2012-09-21,3,1,9,2,0,5,1,1,0.52,0.5,0.72,0.0,6,8,14
5138,2011-08-06,3,0,8,23,0,6,0,3,0.7,0.6667,0.84,0.2836,29,79,108
4803,2011-07-24,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77,119
14591,2012-09-05,3,1,9,3,0,3,1,1,0.7,0.6667,0.79,0.2836,0,4,4
9130,2012-01-21,1,1,1,7,0,6,0,3,0.16,0.1667,0.93,0.1642,3,10,13
6161,2011-09-19,3,0,9,6,0,1,1,1,0.5,0.4848,0.77,0.2239,6,107,113
12962,2012-06-29,3,1,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,15,148,163
16828,2012-12-08,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,23,137,160
2771,2011-04-30,2,0,4,8,0,6,0,1,0.4,0.4091,0.54,0.2985,21,70,91
9819,2012-02-19,1,1,2,1,0,0,0,2,0.32,0.303,0.39,0.2537,10,62,72
3404,2011-05-26,2,0,5,17,0,4,1,1,0.8,0.7273,0.46,0.2836,49,445,494
9160,2012-01-22,1,1,1,13,0,0,0,2,0.16,0.1818,0.8,0.1343,24,175,199
10180,2012-03-05,1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,1,17,18
2324,2011-04-11,2,0,4,17,0,1,1,1,0.74,0.6667,0.48,0.5224,100,352,452
15879,2012-10-28,4,1,10,19,0,0,0,3,0.42,0.4242,0.94,0.3582,7,47,54
6444,2011-10-01,4,0,10,1,0,6,0,1,0.48,0.4697,0.67,0.3284,11,47,58
1316,2011-02-28,1,0,2,0,0,1,1,2,0.36,0.3636,0.66,0.1045,5,25,30
14209,2012-08-20,3,1,8,5,0,1,1,2,0.6,0.5606,0.83,0.0,2,35,37
5503,2011-08-22,3,0,8,4,0,1,1,1,0.68,0.6364,0.65,0.19399999999999998,2,10,12
8204,2011-12-13,4,0,12,11,0,2,1,1,0.34,0.3182,0.46,0.2537,9,115,124
6358,2011-09-27,4,0,9,11,0,2,1,2,0.66,0.5909,0.89,0.1045,26,97,123
4902,2011-07-28,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,0,5,5
13404,2012-07-17,3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,64,317,381
836,2011-02-07,1,0,2,6,0,1,1,1,0.18,0.2424,0.93,0.0,1,29,30
4193,2011-06-28,3,0,6,14,0,2,1,1,0.86,0.7879,0.44,0.2239,43,117,160
5855,2011-09-06,3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,16,90,106
15189,2012-09-30,4,1,9,1,0,0,0,1,0.5,0.4848,0.59,0.0,31,85,116
2077,2011-04-01,2,0,4,9,0,5,1,1,0.32,0.2879,0.7,0.3582,11,162,173
2291,2011-04-10,2,0,4,7,0,0,0,2,0.36,0.3636,1.0,0.0896,3,7,10
6582,2011-10-06,4,0,10,19,0,4,1,1,0.52,0.5,0.59,0.1045,38,305,343
12767,2012-06-21,3,1,6,3,0,4,1,1,0.72,0.6970000000000001,0.74,0.0,3,8,11
465,2011-01-21,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
4573,2011-07-14,3,0,7,10,0,4,1,1,0.7,0.6364,0.42,0.2537,32,95,127
16742,2012-12-05,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737,759
13557,2012-07-24,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,7,10,17
17073,2012-12-19,4,1,12,3,0,3,1,1,0.26,0.2727,0.75,0.1343,0,5,5
8817,2012-01-08,1,1,1,4,0,0,0,1,0.32,0.303,0.49,0.2537,2,4,6
7558,2011-11-16,4,0,11,12,0,3,1,3,0.46,0.4545,1.0,0.0,5,49,54
9928,2012-02-23,1,1,2,16,0,4,1,1,0.56,0.5303,0.32,0.0,45,298,343
2635,2011-04-24,2,0,4,16,0,0,0,1,0.74,0.6667,0.48,0.3881,162,197,359
7416,2011-11-10,4,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836,6,58,64
12373,2012-06-04,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478,101,733,834
2246,2011-04-08,2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,10,63,73
15446,2012-10-10,4,1,10,18,0,3,1,2,0.56,0.5303,0.49,0.1642,57,787,844
1415,2011-03-04,1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,0,7,7
12528,2012-06-11,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,0,7,7
7610,2011-11-18,4,0,11,16,0,5,1,1,0.34,0.3333,0.29,0.1343,19,190,209
7730,2011-11-23,4,0,11,16,0,3,1,2,0.4,0.4091,0.62,0.4627,4,169,173
10674,2012-03-25,2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,63,196,259
752,2011-02-03,1,0,2,17,0,4,1,1,0.2,0.19699999999999998,0.4,0.19399999999999998,5,170,175
9572,2012-02-08,1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,4,163,167
16315,2012-11-17,4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642,117,359,476
6455,2011-10-01,4,0,10,12,0,6,0,2,0.4,0.4091,0.82,0.2537,28,130,158
7817,2011-11-27,4,0,11,7,0,0,0,1,0.38,0.3939,0.87,0.2239,12,11,23
12987,2012-06-30,3,1,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,10,82,92
13038,2012-07-02,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,70,104,174
13873,2012-08-06,3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.19399999999999998,2,23,25
5549,2011-08-24,3,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,2,4,6
14918,2012-09-18,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,19,262,281
6621,2011-10-08,4,0,10,10,0,6,0,1,0.52,0.5,0.77,0.0,120,217,337
2210,2011-04-06,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,13,71,84
8276,2011-12-16,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,9,135,144
16501,2012-11-25,4,1,11,6,0,0,0,2,0.22,0.2424,0.47,0.1045,1,10,11
6428,2011-09-30,4,0,9,9,0,5,1,1,0.56,0.5303,0.73,0.19399999999999998,23,214,237
3950,2011-06-18,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,134,270,404
10634,2012-03-24,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,1,6,7
9275,2012-01-27,1,1,1,8,0,5,1,3,0.5,0.4848,0.88,0.2836,14,206,220
1009,2011-02-14,1,0,2,16,0,1,1,1,0.52,0.5,0.27,0.4627,16,102,118
5670,2011-08-29,3,0,8,16,0,1,1,1,0.72,0.6515,0.42,0.1642,56,226,282
14867,2012-09-16,3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,215,342,557
7927,2011-12-01,4,0,12,22,0,4,1,1,0.3,0.3333,0.61,0.0,5,99,104
2372,2011-04-13,2,0,4,17,0,3,1,1,0.46,0.4545,0.67,0.2985,25,284,309
4067,2011-06-23,3,0,6,8,0,4,1,2,0.74,0.6970000000000001,0.7,0.19399999999999998,20,412,432
4359,2011-07-05,3,0,7,12,0,2,1,1,0.8,0.7273,0.43,0.1045,71,130,201
12194,2012-05-28,2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,6,14,20
10049,2012-02-28,1,1,2,17,0,2,1,1,0.42,0.4242,0.26,0.0896,33,497,530
7389,2011-11-09,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,21,131,152
10787,2012-03-30,2,1,3,13,0,5,1,3,0.4,0.4091,0.5,0.0,44,198,242
4474,2011-07-10,3,0,7,7,0,0,0,1,0.7,0.6515,0.7,0.0896,27,38,65
14448,2012-08-30,3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0.0,4,4,8
3671,2011-06-06,2,0,6,20,0,1,1,1,0.68,0.6364,0.61,0.1343,59,277,336
4008,2011-06-20,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,39,167,206
1798,2011-03-20,1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0.0,145,134,279
15532,2012-10-14,4,1,10,8,0,0,0,1,0.44,0.4394,0.77,0.19399999999999998,28,104,132
895,2011-02-09,1,0,2,18,0,3,1,2,0.18,0.1667,0.47,0.2985,2,168,170
10041,2012-02-28,1,1,2,9,0,2,1,1,0.28,0.2576,0.45,0.3582,7,225,232
979,2011-02-13,1,0,2,10,0,0,0,1,0.3,0.2727,0.45,0.3284,19,86,105
7674,2011-11-21,4,0,11,8,0,1,1,2,0.46,0.4545,0.94,0.0,13,378,391
515,2011-01-23,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,12,75,87
5973,2011-09-11,3,0,9,9,0,0,0,1,0.66,0.6212,0.74,0.0,59,168,227
9893,2012-02-22,1,1,2,5,0,3,1,1,0.32,0.3333,0.7,0.1045,1,29,30
12959,2012-06-29,3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.19399999999999998,3,5,8
315,2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64
4873,2011-07-26,3,0,7,22,0,2,1,1,0.76,0.6970000000000001,0.55,0.1343,27,131,158
15940,2012-11-01,4,1,11,20,0,4,1,2,0.38,0.3939,0.54,0.2537,16,280,296
15478,2012-10-12,4,1,10,2,0,5,1,1,0.4,0.4091,0.66,0.0896,0,16,16
10456,2012-03-16,1,1,3,18,0,5,1,3,0.48,0.4697,0.82,0.0896,31,377,408
8963,2012-01-14,1,1,1,7,0,6,0,1,0.14,0.1515,0.5,0.1343,0,24,24
17157,2012-12-22,1,1,12,15,0,6,0,1,0.32,0.2727,0.33,0.5821,14,139,153
10852,2012-04-02,2,1,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,12,294,306
12737,2012-06-19,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642,37,239,276
9650,2012-02-12,1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,0,21,21
1096,2011-02-18,1,0,2,9,0,5,1,2,0.42,0.4242,0.77,0.19399999999999998,15,154,169
17195,2012-12-24,1,1,12,6,0,1,1,1,0.2,0.2576,0.75,0.0,1,16,17
8814,2012-01-08,1,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.19399999999999998,10,62,72
